lon,lat
2.078361,41.467869
2.1008,41.46684
2.17901,41.45835
2.20187955899,41.457272374
2.201762,41.4574937
2.1859099,41.45068
2.19213,41.45008
2.19958305359,41.4499642469
2.2048412,41.4531689
2.230275,41.450225
2.17708,41.44577
2.17670917511,41.4461845715
2.17404,41.4442
2.17727,41.44517
2.17885,41.44806
2.1822499,41.44868
2.17529296875,41.4462489082
2.17749,41.44428
2.19344,41.44639
2.20275,41.44656
2.20004,41.44634
2.21926988268,41.4524574751
2.14555555556,41.4402777778
2.17477798462,41.4038411876
2.16655,41.4403099
2.17019,41.44317
2.16935,41.44385
2.178675,41.4438833333
2.17656,41.44177
2.17384,41.4409599
2.17742264271,41.4405629022
2.17631,41.44197
2.17604970352,41.4401462949
2.18439,41.44292
2.17793,41.43924
2.18165898378,41.4417816595
2.1873999,41.43977
2.18788100763,41.4394615068
2.19816943586,41.4409561097
2.19305992126,41.4396540602
2.19114,41.44003
2.19984105372,41.4406479455
2.20153733434,41.4429872014
2.20003,41.44217
2.2016101,41.4392891
2.20676,41.4421
2.20467,41.44086
2.2058,41.44216
2.18333,41.3833
2.22390209401,41.4420628329
2.2254999,41.44361
2.21845048359,41.4452999473
2.15385,41.4353
2.15892189796,41.4373083886
2.1533776275,41.4367360842
2.16096,41.4365
2.1700499,41.43945
2.16657,41.43779
2.17144,41.43486
2.17191451843,41.4344771215
2.1798601,41.4389114
2.18106788999,41.4351705616
2.17385377,41.44096504
2.17582,41.44086
2.19125,41.4359611111
2.18962,41.4352684
2.18676,41.4377
2.18842083271,41.4347867973
2.18701,41.43842
2.18913,41.43533
2.18810319901,41.4354273753
2.18981,41.43586
2.19276,41.43789
2.19082,41.43578
2.18986809254,41.437619173
2.19050645828,41.4378926398
2.18937,41.43598
2.2033821946,41.4373003454
2.16,41.3686111111
2.14618574,41.4259105
2.14145,41.4323
2.14392,41.434
2.14385,41.43418
2.14286,41.43226
2.14823,41.4341
2.14882,41.4316699
2.155095,41.43358
2.16091667105,41.4336407771
2.16289066444,41.4304471922
2.16314822024,41.4306477856
2.16273063477,41.4306000157
2.16039,41.43018
2.16084,41.4328999
2.16115,41.43088
2.1697199,41.4317017
2.16292568168,41.3794539948
2.16268,41.42997
2.1659099,41.42955
2.16344,41.42993
2.1678,41.43801
2.17248908645,41.4304562613
2.171460885,41.4305245717
2.17262,41.43455
2.17187,41.4303703
2.1772,41.43082
2.1732999,41.43187
2.17991631386,41.4085862292
2.17519000679,41.4294713807
2.1747401,41.4374313
2.17333,41.4328
2.17315,41.42953
2.16499,41.3858
2.19955,41.4184399
2.186235,41.430064
2.18939179237,41.4312535897
2.19206,41.43266
2.19307178314,41.4312596226
2.18943,41.43376
2.1895699,41.43495
2.20125135826,41.3880036028
2.19524651,41.43418822
2.2117,41.41772
2.20535,41.43494
2.21479,41.43165
2.20736,41.43147
2.21945431877,41.431785298
2.15306546544,41.3689532027
2.13513493538,41.4271461359
2.14437,41.42808
2.15713018234,41.4252464941
2.15438,41.42895
2.15582,41.42915
2.15667,41.42602
2.15872,41.42946
2.15359,41.40036
2.1588599,41.42983
2.15697348118,41.4246603513
2.13053504718,41.3752478612
2.1653699,41.42763
2.1595399,41.43003
2.16017,41.43047
2.15541,41.38832
2.15506,41.43352
2.16148,41.43014
2.16940102531,41.4282051411
2.17217,41.42854
2.17607,41.4295502
2.17355,41.42882
2.17928409576,41.4283930146
2.1731601,41.4263992
2.17625,41.4251
2.17693,41.4287682
2.182516,41.4295113
2.18318,41.4255799
2.18099,41.43033
2.186,41.43003
2.1825199,41.42619
2.18409061432,41.4319907288
2.1870628909,41.4300954685
2.19086507303,41.4262999518
2.18931555748,41.4250384541
2.18592,41.43027
2.18638,41.42444
2.1911299,41.42602
2.203,41.39961
2.19327449799,41.4261888385
2.19046,41.42495
2.19293117523,41.4290687324
2.20086,41.42586
2.21595078815,41.4092363245
2.22009,41.42993
2.14550971985,41.4245396797
2.1484899,41.42378
2.1546292305,41.4232283675
2.15805286224,41.4241805637
2.15542,41.42227
2.1568608284,41.4248534254
2.15557,41.42389
2.16183112752,41.4192095974
2.1270001,41.3687897
2.1636,41.4211006
2.16089,41.42039
2.17265,41.41967
2.1787899,41.42185
2.17411661203,41.4214834806
2.17456,41.42101
2.17506,41.42564
2.1742499,41.42958
2.1763,41.42577
2.17836558,41.42192345
2.17972,41.4226699
2.1809599,41.42068
2.70589722222,42.2588166667
2.178801,41.420949
2.17746,41.4213
2.18438,41.42306
2.18221,41.42138
2.17873,41.42279
2.18607,41.41944
2.18864077385,41.4216785754
2.19118,41.42407
2.15613,41.37997
2.20483,41.42301
2.15785,41.40818
2.19888,41.42207
2.20225,41.42727
2.19787,41.42242
2.20676177795,41.4238909495
2.20788,41.42223
2.20897,41.4227599
2.21171,41.42263
2.0285573,41.3162307
2.1500001,41.4003983
2.2042,41.42402
2.21473,41.42065
2.22234,41.42354
2.2211844,41.4239573
2.225,41.4114
2.1345,41.41758
2.1576,41.41822
2.17190265656,41.4186908619
2.1758099,41.41921
2.18159,41.41744
2.18138,41.41829
2.17446,41.41619
2.17239,41.41931
2.17844,41.41791
2.17458,41.41661
2.17489,41.41601
2.18651,41.41557
2.1925,41.40493
2.18673935715,41.4211640718
2.19394,41.41696
2.19521,41.41519
2.1978613,41.4173801
2.20532411392,41.4177122034
2.20067968336,41.4144315292
2.2016982,41.4162325
2.1988699,41.4179916
2.2102599,41.4156303
2.2065482,41.4174599
2.20443,41.41856
2.2025214,41.4168453
2.2041841,41.4191632
2.2051,41.42076
2.21641,41.41693
2.2057103,41.4182641
2.22629785538,41.4143783287
2.12959,41.41096
2.18103427646,41.3850442779
2.1370664,41.4100533
2.14057,41.4120599
2.13946,41.41266
2.14548,41.41311
2.161880386,41.412021561
2.1530975231,41.4139616193
2.14547866638,41.4110178985
2.14465141296,41.4120288432
2.15657,41.41237
2.15718698528,41.4111405217
2.15748,41.4113083
2.162244,41.412639
2.1646645,41.4148712
2.1716,41.41117
2.17088,41.41794
2.164103,41.4121727
2.17429296076,41.4116055496
2.180556,41.391111
2.17326,41.41186
2.17372,41.41012
2.1708599,41.41036
2.17357748802,41.4114242432
2.17405,41.41102
2.179134,41.409886
2.1796392804,41.4099557579
2.17904806137,41.410162068
2.18623,41.41258
2.1884766,41.4109964
2.1886899,41.41354
2.1783,41.41064
2.17972222222,41.3913888889
2.1886,41.4118
2.18163,41.41126
